token_id,frequency
20944,1381951
20945,2588266
20946,1408311
20947,1843697
20948,3176904
20949,2774648
20950,712607
20951,4334245
20952,2173597
20953,4339490
20954,774445
20955,1603648
20956,3562100
20957,1462781
20958,3878926
20959,2822325
20960,653990
20961,496202
20962,1500837
20963,2206672
20964,2294360
20965,1084129
20966,363164
20967,1415676
20968,2520171
20969,2375013
20970,4062511
20971,1796962
20972,656201
20973,2738247
20974,3093815
20975,2637931
20976,128753
20977,650
20978,2704814
20979,43270
20980,1079598
20981,4842746
20982,1811490
20983,347244
20984,3131462
20985,4861124
20986,2368008
20987,1623703
20988,2889929
20989,3046119
20990,1739052
20991,935972
20992,2897492
20993,2944416
20994,2558180
20995,804608
20996,5535607
20997,2594971
20998,2301394
20999,402818
21000,1035442
21001,4482064
21002,924408
21003,1296438
21004,1261164
21005,1850499
21006,5120074
21007,3186612
21008,2313061
21009,2543140
21010,1915586
21011,2038141
21012,1689376
21013,914285
21014,695539
21015,2087375
21016,7287031
21017,100699
21018,1630401
21019,863321
21020,3506590
21021,2083960
21022,906841
21023,2534695
21025,1728159
21026,403629
21027,189127
21028,641826
21029,654319
21030,862073
21031,1123330
21032,858758
21033,2360597
21034,1813212
21035,670336
21036,2261217
21037,1608966
21038,2532676
21039,794746
21040,917161
21041,3730887
21042,1228830
21043,742244
21044,3601964
21045,392837
21046,1010909
21047,4406853
21048,4744074
21049,2003537
21050,3103083
21051,4156541
21052,1284789
21053,1032491
21054,1563586
21055,887962
21056,3873007
21057,697139
21058,6645937
21059,3275408
21060,655578
21061,1687521
21062,772442
21063,1217801
21064,705182
21065,2505726
21066,625221
21067,213398
21068,1895913
21069,1237543
21070,70722
21071,877860
21072,199001
21073,195032
21074,2342793
21075,3227313
21076,2140552
21077,1472508
21078,4944263
21079,588177
21080,1139434
21081,1683783
21082,2063507
21083,3700962
21084,119753
21085,3536915
21086,394406
21087,559682
21088,2538626
21089,990545
21090,3102603
21091,800364
21092,987330
21093,2733180
21094,1699192
21095,788857
21096,4378537
21097,2352727
21098,202782
21099,868541
21100,1203603
21101,1291351
21102,1188324
21103,405708
21104,1432545
21105,1841381
21106,1191715
21107,3991306
21108,4592961
21109,3549664
21110,7011137
21111,1320934
21112,1458137
21113,124191
21114,3916613
21115,1737466
21116,1448512
21117,2901072
21118,3054222
21119,129565
21121,69955
21122,2841518
21123,3378284
21124,2564496
21125,2379522
21126,1244262
21127,1171632
21128,3833437
21129,587065
21130,3822427
21131,1998277
21132,548599
21133,1785167
21134,1473629
21135,3394116
21136,2995307
21137,83396
21138,2034414
21139,294870
21140,3356075
21141,2615282
21142,265377
21143,1761059
21144,737224
21145,785787
21146,1443780
21147,1394809
21148,726535
21149,943479
21150,1372442
21151,876958
21152,3184488
21153,3325799
21154,1279780
21155,594139
21156,1041438
21157,2884559
21158,237862
21159,390556
21160,436705
21161,379362
21162,1787179
21163,301917
21164,2012011
21165,855971
21166,2684762
21167,19917
21168,4561835
21169,1801542
21170,10123
21171,4071561
21172,3607074
21173,2206755
21174,2941535
21175,3533166
21176,891092
21177,1298190
21178,604270
21179,1917812
21180,2369961
21181,445138
21182,709333
21183,5323212
21184,2651073
21185,742564
21186,4783062
21187,894408
21188,4157799
21189,2919335
21190,1922328
21191,641418
21192,1192283
21193,3659101
21194,1086008
21195,2764851
21196,1480741
21197,889213
21198,3973893
21199,2369920
21200,791416
21201,1247342
21202,316434
21203,1684247
21204,230489
21205,1727989
21206,2997144
21207,2078109
21208,2247873
21209,2490680
21210,644538
21211,679033
21212,1031640
21213,760334
21214,554472
21215,425445
21216,1291934
21217,918976
21218,3261799
21219,1886657
21220,5887246
21221,856766
21222,622087
21223,3739609
21224,1680880
21225,1356155
21226,1490973
21227,133444
21228,583183
21229,1893080
21230,822576
21231,2312006
21232,1439464
21233,330616
21234,1304786
21235,725512
21236,2365782
21237,2828
21238,638755
21239,1526977
21240,4152828
21241,1070647
21242,2939865
21243,507790
21244,1151207
21245,2273004
21246,3971127
21247,912226
21248,2043802
21249,3252414
21250,4002342
21251,2316285
21252,2352019
21253,2550035
21254,1707227
21255,1954794
21256,72215
21257,1410588
21258,1470527
21259,4086997
21260,1440178
21261,3594192
21262,2910044
21263,2335382
21264,399002
21265,850910
21266,4045705
21267,408010
21268,3344527
21269,1196131
21270,2321500
21271,382386
21272,982233
21273,2833022
21274,499597
21275,2012469
21276,2105790
21277,2556640
21278,339185
21279,1607936
21280,2731828
21281,3749463
21282,3113401
21283,602925
21285,1951847
21286,754374
21287,235066
21288,1436113
21289,906381
21290,4456600
21291,3140919
21292,144422
21293,1333103
21294,3075437
21295,2099689
21296,1773179
21297,662162
21298,1888856
21299,1365481
21300,801495
21301,2298593
21302,1618201
21303,3687483
21304,159328
21305,3492663
21306,317604
21307,4132508
21308,916415
21309,1799378
21310,830574
21311,3054930
21312,2948748
21313,2034253
21314,2778190
21315,2683749
21316,759255
21317,1128721
21318,2292276
21319,2506075
21320,918882
21321,368176
21322,401170
21323,611572
21324,2817702
21325,3503164
21326,839714
21327,3247874
21328,2057414
21329,1385810
21330,1709957
21331,54882
21332,1219252
21333,2955336
21334,1500771
21335,95903
21337,3573967
21338,273873
21339,1572853
21340,846438
21341,2307477
21342,2215288
21343,2358783
21344,4758270
21345,1040969
21346,758431
21347,1084943
21348,438700
21349,4013111
21350,378747
21351,1031001
21352,1766223
21353,3162152
21354,3792885
21355,764437
21356,1008332
21357,683840
21358,881756
21359,93405
21360,513902
21361,1029267
21362,3254737
21363,1110314
21364,3542496
21365,2061425
21366,1219749
21367,581352
21368,2462154
21369,258074
21370,286908
21371,3088914
21372,1995374
21373,775013
21374,1044520
21375,360740
21376,255193
21377,2117314
21378,922453
21379,1789564
21380,410438
21381,2583239
21382,700942
21383,3829759
21384,4227699
21385,1454928
21386,1951463
21387,403623
21388,889762
21389,2042667
21390,3590850
21391,2804671
21392,4492354
21393,2011458
21394,215224
21395,1849645
21396,924930
21397,879094
21398,2767379
21399,2058939
21400,1492523
21401,3988063
21402,884014
21403,4743848
21404,147389
21405,2029197
21406,3124606
21407,1016381
21408,1601263
21409,4135526
21410,1570782
21411,197836
21412,1303185
21413,2993617
21414,2265213
21415,143178
21416,799864
21417,3870053
21418,869464
21419,1426614
21420,642613
21421,2314955
21422,225623
21423,2608755
21424,3952097
21425,912934
21426,4284310
21427,1259487
21428,2799806
21429,2840158
21430,2277085
21431,1881218
21432,981397
21433,859558
21434,3185604
21435,1533413
21436,3596252
21437,1037207
21438,3131089
21439,672986
21440,6608875
21441,2529701
21442,21569
21443,1725771
21444,4167569
21445,803434
21446,1306140
21447,250691
21448,1652321
21449,3063951
21450,2034900
21451,776884
21452,1316000
21453,4224437
21454,966833
21455,1695036
21456,73922
21457,118339
21458,2262168
21459,1282254
21460,4247816
21461,1659291
21462,698847
21463,3531817
21464,2676970
21465,1695150
21466,1491226
21467,688285
21468,3400090
21469,144129
21470,1694961
21471,793547
21472,7247544
21473,1415121
21474,1876875
21475,1224866
21476,2660071
21477,2109343
21478,7734864
21479,317966
21480,657004
21481,1266651
21482,1709980
21483,4521931
21484,1857492
21485,607796
21486,2478900
21487,4607807
21488,3670158
21489,3572058
21490,1626058
21491,3693056
21492,925462
21493,2333295
21494,327637
21495,293849
21496,1305761
21497,249355
21498,406545
21499,1193523
21500,406443
21501,3639467
21502,2176437
21503,1765959
21504,1697071
21505,2931508
21506,3673230
21507,2749462
21508,3772399
21509,503187
21510,4038340
21511,260710
21512,1343374
21513,1829290
21514,3198321
21515,409850
21516,138984
21517,1330294
21518,4763391
21519,1201203
21520,1579637
21521,2036244
21522,547673
21523,2212755
21524,1624449
21525,3006731
21526,2069248
21527,1060624
21528,2123715
21529,1037168
21530,3116252
21531,168290
21532,26745
21533,2874309
21534,1228460
21535,983680
21536,2156575
21537,1028274
21538,2470298
21539,900567
21540,613707
21541,1351610
21542,2135160
21543,676845
21544,349076
21545,1224094
21546,3084685
21547,2195017
21548,2191085
21549,2515367
21550,2446053
21551,12385
21552,2298289
21553,885153
21554,614220
21555,193930
21556,1374970
21557,1747259
21558,2971841
21559,2228180
21560,1723065
21561,1487255
21562,1779138
21563,2510980
21564,600392
21565,1759186
21566,1240248
21567,1963273
21568,1626080
21569,996675
21570,2973293
21571,2342422
21572,2645752
21573,1015731
21574,224568
21575,570740
21576,1173949
21577,4031547
21578,8058403
21579,754838
21580,419156
21581,1309292
21582,653097
21583,4296617
21584,610099
21585,4025583
21586,227805
21587,2256086
21588,1425229
21589,670182
21590,1672814
21591,4243943
21592,1331608
21593,2824488
21594,1330632
21595,2639641
21596,3650857
21597,933264
21598,1448139
21599,2226545
21600,1188428
21601,1154918
21602,1030991
21603,757785
21604,853393
21605,2790950
21606,24961
21607,5418724
21608,2235665
21609,2817144
21610,1585093
21611,2338877
21612,5459024
21613,3632822
21614,1368687
21615,1323911
21616,2502902
21617,64355
21618,2360385
21619,2599400
21620,449808
21621,6052941
21622,498913
21623,3371955
21624,1152409
21625,740259
21626,2392747
21627,383881
21628,397106
21629,3994094
21630,1345330
21631,2284482
21632,3324245
21633,561932
21634,1491653
21635,3355193
21636,1481576
21637,2565579
21638,2489788
21639,1468710
21640,808762
21641,243286
21642,833014
21643,3857047
21644,47945
21645,954149
21646,3180080
21647,2773131
21648,229811
21649,827314
21650,757717
21651,2001211
21652,689365
21653,4723723
21654,2198486
21655,2525007
21656,803390
21657,783194
21658,1476592
21659,5046769
21660,234367
21661,2733890
21662,1248729
21663,1948875
21664,1334893
21665,922409
21666,1759272
21667,875837
21668,1825490
21669,797771
21670,1333030
21671,3751930
21672,3271470
21673,515121
21674,1705619
21675,602569
21676,2154249
21677,607665
21678,1878903
21679,5868603
21680,1794351
21681,1899062
21682,486149
21683,206983
21684,2687409
21685,1705691
21686,1344730
21688,2276138
21689,1615536
21690,1247896
21691,3037966
21692,4406402
21693,1016770
21694,305110
21695,5897439
21696,7551434
21697,509325
21698,2163682
21699,716768
21700,540713
21701,472799
21702,1962462
21703,550775
21704,2640727
21705,1633944
21706,4004396
21707,1569920
21708,1609980
21709,1201810
21710,1634887
21711,3502053
21712,343651
21713,1499328
21714,3601413
21715,886041
21716,243181
21717,242846
21718,1100409
21719,1719096
21720,2088950
21721,430202
21722,3411602
21723,657046
21724,1960263
21725,704851
21726,3437275
21727,1046555
21728,1498362
21729,5799344
21730,238295
21731,2235723
21732,1368577
21733,2848955
21734,1335002
21735,1907427
21736,4132624
21737,1962332
21738,2690023
21739,1861730
21740,1261488
21741,2597769
21742,11874
21743,840691
21744,725290
21745,298825
21746,873620
21747,1920925
21748,796899
21749,1172891
21750,1266635
21751,368316
21752,2072897
21753,2370093
21754,5074271
21755,854081
21756,1335063
21757,1754026
21758,2219417
21759,742698
21760,2903595
21761,3332407
21762,901389
21763,2253734
21764,3677893
21765,2511657
21766,765464
21767,2284483
21768,2597021
21769,612505
21770,571124
21771,1004815
21772,1813642
21773,1755203
21774,2038558
21775,1731137
21776,495636
21777,769288
21778,4282156
21779,3711891
21780,3019577
21781,2367124
21782,1189152
21783,662643
21784,1451002
21785,565019
21786,804406
21787,2521201
21788,3298673
21789,3127907
21790,2124652
21791,1602983
21792,1517963
21793,732022
21794,2110108
21795,644818
21796,382002
21797,165116
21798,4308468
21799,1100193
21800,198621
21801,2730402
21802,2323110
21803,3094525
21804,1621512
21805,824645
21806,3007719
21807,794618
21808,1368882
21809,3521509
21810,732903
21811,2701214
21812,2953443
21813,3132529
21814,824093
21815,2123691
21816,1813546
21817,3086572
21818,4002699
21819,913586
21820,1933209
21821,1031779
21822,2061402
21823,6352328
21824,61342
21825,986315
21826,886682
21827,879295
21828,392246
21829,1775416
21830,2174597
21831,3095733
21832,4069846
21833,1434154
21834,3449340
21835,828255
21836,3200848
21837,156015
21838,1863617
21839,3377815
21840,852833
21841,2477866
21842,1193948
21843,557421
21844,1095784
21845,652639
21846,300663
21847,774378
21848,2439294
21849,1581594
21850,1899535
21851,370133
21853,6292517
21854,1998691
21855,6371117
21856,4361921
21857,580787
21858,1007449
21859,2389537
21860,2269037
21861,582346
21862,1692297
21863,1906203
21864,5121391
21865,1087263
21866,918976
21867,1167506
21868,1855151
21869,3287773
21870,514000
21871,1205579
21872,2500917
21873,1990773
21874,816260
21875,510015
21876,4160768
21877,1481217
21878,83209
21879,237424
21880,250097
21881,874548
21882,2993708
21883,219640
21884,2114266
21885,678311
21886,788239
21887,1356784
21888,869522
21889,566495
21890,1663240
21891,1319959
21892,799761
21893,825479
21894,1808395
21895,2290
21896,4309420
21897,4876346
21899,1027567
21900,1864271
21901,632313
21902,999832
21903,631494
21904,5172034
21905,799138
21906,686840
21907,2017991
21909,2597936
21910,2577434
21911,1953590
21912,2638654
21913,2584751
21914,3642832
21915,1146414
21916,3049507
21917,1541754
21918,222379
21919,4665460
21920,3171282
21921,413923
21922,3312606
21923,211305
21924,3024113
21925,2128394
21926,422808
21927,1765853
21928,2210067
21929,55523
21930,1319122
21931,653308
21932,1215049
21933,1255932
21934,1429019
21935,1158723
21936,3689586
21937,1828061
21938,3101767
21939,2512094
21940,406432
21941,1468869
21942,3580695
21943,1728063
21944,327345
21945,348604
21946,2216750
21947,1967509
21948,2908149
21949,1108195
21950,2383068
21951,1075181
21952,5134858
21953,101814
21954,666163
21955,2069135
21956,1212257
21957,1075788
21958,1891814
21959,499326
21960,2990285
21961,4339863
21962,1980512
21963,619892
21964,268608
21965,2699064
21966,881005
21967,1418639
21968,3543711
21969,251186
21970,2025843
21971,1028961
21972,1917671
21973,3489785
21974,1349316
21975,1540552
21976,3234308
21977,2703255
21978,2093934
21979,3758836
21980,1078163
21982,774637
21983,2123838
21984,3056910
21985,2858307
21986,1946809
21987,2789844
21988,1404101
21989,2936477
21990,856023
21991,2223064
21992,2206119
21993,104712
21994,3892202
21995,2080682
21996,1305933
21997,1731244
21998,1343249
21999,3263547
22000,934159
22001,169081
22002,1029735
22003,1943975
22004,15033
22005,782690
22006,1471022
22007,1919808
22008,1944617
22009,1319870
22010,855834
22011,850341
22012,362222
22013,2883992
22014,3256631
22015,87907
22016,731109
22017,899154
22018,2003910
22019,574582
22020,4166832
22021,382180
22022,2174181
22023,944335
22024,2340221
22025,611347
22026,1063349
22027,830780
22028,250136
22029,853827
22030,800784
22031,2155306
22032,2695808
22033,777187
22034,680406
22035,3186313
22036,2802950
22037,2341945
22038,882673
22039,1563445
22040,200771
22041,2338477
22042,1085130
22043,852004
22044,2098713
22045,2382686
22046,555396
22047,1454373
22048,1247840
22049,64186
22050,1355792
22051,2011207
22052,1777600
22053,852550
22054,2633468
22055,1709432
22056,565303
22057,1724018
22058,803772
22059,2226032
22060,407434
22061,495046
22062,538956
22063,315952
22064,2137812
22065,2530228
22066,2970
22067,838190
22068,661241
22069,44486
22070,1137876
22071,3785903
22072,1423649
22073,1128264
22074,3467670
22075,3932150
22076,2040823
22077,3661520
22078,3751848
22079,677821
22080,1143639
22081,1774833
22082,1544719
22083,1841073
22084,2307888
22085,3151750
22086,1562943
22087,4665557
22088,353657
22089,2261760
22090,781280
22091,292301
22092,363544
22093,2250821
22094,1521272
22095,1333776
22096,1965824
22097,1880926
22098,1987336
22099,1371434
22100,954121
22101,3120467
22102,234180
22103,4719380
22104,251784
22105,682365
22106,3537281
22107,3719640
22108,1503618
22109,1352092
22110,158004
22111,1297128
22112,738833
22113,2085956
22114,2094378
22115,1524508
22116,707899
22117,2443694
22118,4306778
22119,2756122
22120,38102
22121,1204299
22122,1610411
22123,2982022
22124,2052694
22125,254979
22126,3507887
22127,3157148
22128,2519732
22129,3437805
22130,887402
22131,477641
22132,3229803
22133,2270312
22134,2518734
22135,2522016
22136,3168772
22137,64735
22138,3180918
22139,3651524
22140,170850
22141,932877
22142,2759861
22143,845352
22144,2125540
22145,1209273
22146,1134309
22147,2411918
22148,451111
22149,3041705
22150,168398
22151,1284155
22152,1009579
22153,881772
22154,158239
22155,282485
22156,2446858
22157,3742032
22158,2584561
22159,3216889
22160,370046
22161,2640926
22162,751481
22163,1104244
22164,1285403
22165,3013717
22166,2734470
22167,1323235
22168,334309
22169,2807248
22170,1251422
22171,4720586
22172,1785009
22173,3293284
22174,1220034
22175,2261514
22176,957025
22178,630481
22179,913241
22180,12929
22181,1944241
22182,671249
22183,754735
22184,2243987
22185,1324773
22186,3080332
22187,1139002
22188,2530822
22189,77351
22190,695395
22191,4982783
22192,1068348
22193,544999
22194,1413040
22195,2222413
22196,4218945
22197,1877666
22198,2702952
22199,1980934
22200,1294290
22201,3289609
22202,1011022
22203,695650
22204,2391967
22205,3343310
22206,112681
22207,2504171
22208,1492206
22209,1019722
22210,1957794
22211,2621898
22212,1902579
22213,1902418
22214,2654938
22215,2002231
22216,2649033
22217,1385911
22218,546900
22219,1645103
22220,1586056
22221,226513
22222,2657407
22223,859751
22224,985867
22225,759927
22226,1996087
22227,1398747
22228,2571932
22229,365476
22230,1514827
22231,87024
22232,823276
22233,2359535
22234,2994690
22235,1813340
22236,487669
22237,1766228
22238,2084593
22239,1773717
22240,627849
22241,1016756
22242,2365031
22243,783264
22244,1747704
22245,809772
22246,2591859
22247,440400
22248,3050115
22249,1993002
22250,1268984
22251,6941689
22252,920097
22253,2592609
22254,56765
22255,1015158
22256,1710598
22257,1021904
22258,4850507
22259,3173971
22260,1663882
22261,178668
22262,1560925
22263,223290
22264,811700
22265,600806
22266,1041991
22267,2027683
22268,1787001
22269,3673961
22270,934775
22271,3588422
22272,1593892
22273,4066989
22274,1656815
22275,1484509
22276,4657949
22277,3347071
22278,705119
22279,2078770
22280,463869
22281,742166
22282,2009853
22283,526937
22284,1607607
22285,738614
22286,2811664
22287,734881
22288,639667
22289,1229198
22290,5289591
22291,2891249
22292,1101316
22293,818507
22294,1017190
22295,146789
22296,1484673
22297,2682608
22298,1314809
22299,2695039
22300,1907439
22301,3653836
22302,2382516
22303,2360400
22304,31042
22305,687953
22306,1708622
22307,1371684
22308,892050
22309,2563960
22310,1392969
22311,46836
22312,3998671
22313,928372
22314,2134461
22315,282522
22316,477922
22317,1234732
22318,3262220
22319,2652748
22320,171364
22321,292319
22322,8773
22323,497739
22324,2221350
22325,2357742
22326,2018462
22327,1279455
22328,2066098
22329,1464168
22330,1858843
22331,2267705
22332,3659716
22333,4581194
22334,1550560
22335,3296058
22336,2267446
22337,3061690
22338,1234012
22339,1515862
22340,1686235
22341,880155
22342,1369113
22343,3201316
22344,5382915
22345,173730
22346,2448370
22347,3384161
22348,2420755
22349,2240641
22350,3758813
22351,1189409
22352,288077
22353,1245995
22354,926850
22355,1470401
22356,1546118
22357,1500143
22358,1132083
22359,1931238
22360,2676737
22361,768277
22362,1442163
22363,634740
22364,2929225
22365,607792
22366,3069450
22368,3732746
22369,2763628
22370,513060
22371,4015641
22373,6010930
22374,2785763
22375,1616079
22376,132306
22377,1808756
22378,2938665
22379,380097
22380,285365
22381,3888666
22382,1812851
22383,2612714
22384,1663755
22385,3289810
22386,795913
22387,2209094
22388,1358911
22389,1000530
22390,1901225
22391,875720
22392,2657555
22393,1294103
22395,710569
22396,2177083
22397,4746387
22398,509025
22399,407561
22400,637754
22401,1382134
22402,2563359
22403,782105
22404,2126125
22405,5296691
22406,95564
22407,2650543
22408,5625214
22409,348214
22410,490960
22411,796734
22412,2086695
22413,3417096
22414,2881495
22415,426507
22416,1750136
22417,3675009
22418,6133642
22419,1517782
22420,1234740
22421,1171876
22422,307062
22423,2268348
22424,2424793
22425,925491
22426,1771205
22427,1395096
22428,2072649
22429,2297597
22430,278214
22431,3412754
22432,442118
22433,1229060
22434,1283839
22435,1127026
22436,2138992
22437,2382165
22438,1025770
22439,412367
22440,2922820
22441,3612161
22442,3161793
22443,2211106
22444,4251873
22445,2532718
22446,1467790
22447,1324885
22448,571418
22449,3214939
22450,4023708
22451,240926
22452,5364430
22453,1185599
22454,1867311
22455,2638748
22456,2155735
22457,275378
22458,2552582
22459,1996150
22460,2086525
22461,2035885
22462,4792365
22463,2947261
22464,655423
22465,1634129
22466,1176337
22467,1489621
22468,956480
22469,3172386
22470,748026
22471,791939
22472,644523
22473,2214308
22474,2975018
22475,725313
22476,324920
22477,1279937
22478,2045681
22479,878682
22480,1356761
22481,1380845
22482,1418394
22483,2488294
22484,2692585
22485,3069118
22486,2491819
22487,1129330
22488,824960
22489,2099117
22490,51791
22491,2432106
22492,899250
22493,2188330
22494,607999
22495,1943436
22496,1202426
22497,1894089
22498,382926
22499,545538
22500,5617985
22501,833698
22502,1540628
22503,2747294
22504,6505160
22505,178618
22506,2027664
22507,5695568
22508,1503570
22509,1413817
22510,833980
22511,213442
22512,2800989
22513,2942256
22514,6202
22515,1229482
22516,497966
22517,294612
22518,234051
22519,883628
22520,149441
22521,52746
22522,1419884
22523,2575833
22524,1946047
22525,3623174
22526,2384501
22527,172828
22528,846405
22529,2220703
22530,1949452
22531,2216217
22532,1673706
22533,4849756
22534,5126950
22535,527183
22536,2033057
22537,35240
22538,3121831
22539,1229552
22540,1164486
22541,470396
22542,678385
22543,787486
22544,2690347
22545,314792
22546,1528309
22547,1883451
22548,1002508
22549,1602931
22550,1718863
22551,2903344
22552,1817956
22553,1696220
22554,342481
22555,2108040
22556,482287
22557,1456035
22558,2226355
22559,1298741
22560,3111218
22561,414730
22562,1461711
22563,1260807
22564,2435515
22565,2028472
22566,2323540
22567,2691777
22568,1779832
22569,2188892
22570,528740
22571,109885
22572,682009
22573,1206578
22574,1369256
22575,3290050
22576,18849
22577,1354302
22578,1222227
22579,2374643
22580,376862
22581,1210811
22582,2041612
22583,4449617
22584,1521973
22585,1379812
22586,6909990
22587,3073748
22588,257185
22589,1270927
22590,1444742
22591,4945987
22592,604604
22593,1115079
22594,1172511
22595,2907934
22596,2853
22598,572668
22599,5477154
22600,1714262
22601,314767
22602,1575217
22603,1168010
22604,2986956
22605,1750536
22606,2777909
22607,1621120
22608,667489
22609,1791245
22610,1016074
22611,3337756
22612,3240559
22613,516902
22614,2162019
22615,878259
22616,362576
22617,324166
22618,2034576
22619,1608211
22620,2149448
22621,2264081
22622,946064
22623,455107
22624,988836
22625,1311600
22626,2718283
22627,1724869
22628,1029205
22629,1824259
22630,2861980
22631,426360
22632,298892
22633,1065704
22634,1965314
22635,14334
22636,14852
22637,4392245
22638,628310
22639,1625315
22640,778765
22641,3178598
22642,878780
22643,1125601
22644,2220319
22645,4449529
22646,526616
22647,1688544
22648,1608932
22649,2286477
22650,1733485
22651,2068087
22652,614879
22653,1437145
22654,2762294
22655,917729
22656,583183
22657,1247714
22658,3214012
22659,1071840
22660,3247634
22661,1782549
22662,2423079
22663,1888312
22664,657897
22665,138713
22666,100872
22667,1437778
22668,2828100
22669,3984089
22670,1905359
22671,2546398
22673,24864
22674,3243181
22675,660683
22676,1209256
22677,170335
22678,745181
22679,899055
22680,1620791
22681,2279608
22682,517287
22683,1084983
22684,1504444
22685,4284832
22687,775621
22688,1533891
22689,1762366
22690,1245506
22691,2077301
22692,6189802
22693,906212
22694,3401203
22695,2456436
22696,1612567
22697,1175103
22698,376751
22699,2286440
22700,539270
22701,1337227
22703,2094075
22704,430880
22705,1711628
22706,55468
22707,3183784
22708,2352788
22709,560264
22710,4250636
22711,973874
22712,40180
22713,3024825
22714,933481
22715,1278426
22716,1355617
22717,2250541
22718,1937016
22719,1446216
22720,2451232
22721,1212937
22722,873628
22723,2914140
22724,1383210
22725,269615
22726,624121
22727,384706
22728,2935543
22729,3063951
22730,2748970
22731,636054
22732,672675
22733,2821099
22734,2505806
22735,1418110
22736,80532
22737,1854823
22738,2581692
22739,2897845
22740,3489613
22741,4278867
22742,1201490
22743,672982
22744,598079
22745,1313401
22746,2081223
22747,208203
22748,557402
22749,1310949
22750,927639
22751,1761772
22752,751271
22753,3401269
22754,1305245
22755,2269583
22756,3847023
22757,2976274
22758,2781838
22759,3545910
22760,392346
22761,664176
22762,686417
22763,1140977
22764,3696795
22765,3216637
22766,1040032
22767,1538654
22768,2204307
22769,699694
22770,1580240
22771,1108897
22772,1811036
22773,1630447
22774,3285179
22775,299126
22776,3156742
22777,4792458
22778,1793800
22779,1777209
22780,2884369
22781,1416252
22782,1422555
22783,2376511
22784,2151196
22785,2522972
22786,2018276
22787,2291370
22788,657148
22789,1497452
22790,973948
22791,2899052
22792,169324
22793,1332984
22794,6107355
22795,939168
22796,3044554
22797,533382
22798,1633506
22799,1287765
22800,2511514
22801,1401661
22802,3629003
22803,1013415
22804,1724867
22805,343093
22806,1207706
22807,839306
22808,3548222
22809,753173
22810,2692708
22811,258809
22812,1019093
22813,1870611
22814,732832
22815,332769
22816,477846
22817,1924150
22818,748925
22819,3863209
22820,2734112
22821,2082871
22822,1772923
22823,5307636
22824,1394414
22825,2622084
22826,3819846
22827,2206889
22828,3765102
22829,1633417
22830,2480513
22831,525970
22832,1141337
22833,2731263
22834,162002
22835,860777
22836,2496254
22837,62777
22838,2084883
22839,433495
22840,1178630
22841,1394896
22842,889117
22843,3425386
22844,2435209
22845,2124048
22846,3871163
22847,1002718
22848,1946475
22849,3250729
22850,3516864
22851,216949
22852,2525554
22853,2409091
22854,1757098
22855,1757875
22856,736531
22857,5664026
22858,797497
22859,744576
22860,1658286
22861,1643598
22862,2539100
22863,1349125
22864,1547823
22865,329493
22866,1809976
22867,541376
22868,365740
22869,1422650
22870,846685
22871,1787630
22872,1753948
22873,125905
22874,2567373
22875,187518
22876,2714470
22877,1220362
22878,2455029
22879,1060761
22880,114518
22881,3181588
22882,1951286
22883,608690
22884,2113445
22885,2404425
22886,1962859
22887,3107872
22888,884109
22889,2288465
22890,460760
22891,1359337
22892,68564
22893,2647455
22894,5169018
22895,2092690
22896,2239052
22897,855103
22898,2238315
22899,535913
22900,8670300
22901,2173913
22902,1312656
22903,981659
22904,1686266
22905,807389
22906,3343169
22907,2230190
22908,2294480
22909,2234999
22910,1957543
22911,1198435
22912,92989
22913,747743
22914,1526299
22915,4317182
22916,1191871
22917,1230346
22918,941100
22919,1341908
22920,111060
22921,1322457
22922,1883802
22923,753744
22924,871387
22925,1986297
22926,550248
22927,801720
22928,182658
22929,1870283
22930,433274
22931,508441
22932,977672
22933,3413606
22934,826973
22935,311977
22936,4749881
22938,640276
22939,504458
22940,2976929
22941,376461
22942,1827385
22943,1110581
22944,1665931
22945,747832
22946,2700552
22947,1437341
22948,339503
22949,1611120
22950,3588159
22951,1670546
22952,3695191
22953,766080
22954,2097923
22955,3173282
22956,1363827
22957,649102
22958,269946
22959,1111104
22960,2778415
22961,412355
22962,2278754
22963,666121
22964,3702063
22965,2051963
22966,389685
22967,2577137
22968,457853
22969,309086
22970,3499231
22971,44786
22972,892108
22973,977936
22974,274414
22975,2612914
22976,1215799
22977,1419223
22978,181560
22979,1224012
22980,2604432
22981,820501
22982,294001
22983,247938
22984,794030
22985,975481
22986,1239342
22987,758129
22988,647746
22989,617444
22990,1642150
22991,1850223
22992,1561471
22993,2152609
22994,677150
22995,2097827
22996,1278311
22997,1523056
22998,1576478
22999,315812
23000,6137817
23001,1518658
23002,128186
23003,3363013
23004,2103083
23005,4468038
23006,1732022
23007,1031758
23008,2850824
23009,1057946
23010,2641223
23011,4329192
23012,912362
23013,1233995
23014,1136901
23015,670484
23016,402962
23017,4095049
23018,1529809
23019,2391536
23020,1960524
23021,1946965
23022,262324
23023,669042
23024,943825
23025,888291
23026,955243
23027,3225975
23028,1390828
23029,2293363
23030,1719337
23031,2355077
23032,2035823
23033,2696500
23034,397417
23035,137509
23036,443920
23037,1175737
23038,533117
23039,625912
23040,893269
23041,1687284
23042,1081714
23043,1200076
23044,740350
23045,2981623
23046,928487
23047,925345
23048,2202534
23049,2648958
23050,2783868
23051,1830203
23052,978827
23053,2870735
23054,1025338
23055,3473021
23056,268627
23057,2321338
23058,1231133
